date,order_id,sku,category,channel,orders,revenue,year,month
2024-03-15,258121,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Cartão Débito,1,,2024,3
2022-01-19,177117,Roupa para Gato Petti,Acessório,Cartão Débito,1,,2022,1
2023-06-20,205797,Roupa para Cão Billaboard,Acessório,Boleto Bancário,1,44.2,2023,6
2023-03-06,214365,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Dinheiro,1,27.3,2023,3
2020-09-11,71149,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Boleto Bancário,1,98.56,2020,9
2020-11-09,82309,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Dinheiro,1,49.28,2020,11
2020-04-06,69731,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Boleto Bancário,1,996.8,2020,4
2023-02-24,223932,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Boleto Bancário,1,119.6,2023,2
2021-01-02,142953,Roupa para Gato Petti,Acessório,Pix,1,37.24,2021,1
2024-03-02,248837,Meias esportivas para cães para ambientes internos e externos,Acessório,Pix,1,,2024,3
2024-02-17,259805,Mordedor de Corda Bola,Brinquedo,Cartão Débito,1,,2024,2
2022-02-12,178943,Roupa para Cão Billaboard,Acessório,Cartão Débito,1,,2022,2
2021-06-12,111803,Vitamina E Granulado BigForce,Medicamento,Cartão Débito,1,91.77,2021,6
2021-07-31,142449,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Cartão Débito,1,45.22,2021,7
2020-09-07,76050,Cama média almofadada Pity,Acessório,Pix,1,70.56,2020,9
2022-08-20,184294,Mordedor de Corda Bola,Brinquedo,Boleto Bancário,1,,2022,8
2022-07-01,156405,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Pix,1,,2022,7
2020-01-17,97429,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Boleto Bancário,1,34.72,2020,1
2024-01-15,231139,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Pix,1,,2024,1
2023-02-03,216742,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Pix,1,44.2,2023,2
2024-01-07,268821,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Dinheiro,1,,2024,1
2020-06-30,76519,Meias esportivas para cães para ambientes internos e externos,Acessório,Pix,1,69.44,2020,6
2020-03-14,96245,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Dinheiro,1,30.24,2020,3
2022-06-10,179322,Meias esportivas para cães para ambientes internos e externos,Acessório,Boleto Bancário,1,,2022,6
2023-11-18,225276,Mordedor de Corda Bola,Brinquedo,Cartão Débito,1,31.2,2023,11
2023-12-05,215446,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Dinheiro,1,159.9,2023,12
2021-01-17,101422,Biscoito  True Champion 300g,Alimentação,Dinheiro,1,90.44,2021,1
2024-01-21,272038,Roupa para Cão Billaboard,Acessório,Cartão Crédito,1,,2024,1
2020-06-02,87561,Vitamina E Granulado BigForce,Medicamento,Cartão Crédito,1,228.48,2020,6
2023-12-01,205418,Bandana Disney Mickey Fábrica Petti ,Acessório,Pix,1,33.8,2023,12
2020-11-10,87654,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Cartão Débito,1,32.48,2020,11
2024-02-06,266067,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Boleto Bancário,1,,2024,2
2023-03-13,207709,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Cartão Crédito,1,1086.8,2023,3
2024-03-26,260060,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Dinheiro,1,,2024,3
2023-10-24,206164,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Cartão Débito,1,40.3,2023,10
2020-07-18,73855,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Cartão Crédito,1,32.48,2020,7
2024-03-18,251006,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Pix,1,,2024,3
2024-03-19,230385,Penas Gatito,Brinquedo,Boleto Bancário,1,,2024,3
2020-01-17,81139,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Cartão Débito,1,936.32,2020,1
2022-01-28,158950,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Cartão Crédito,1,,2022,1
2022-01-12,170270,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Boleto Bancário,1,,2022,1
2020-09-09,63197,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Cartão Débito,1,217.28,2020,9
2023-11-10,208713,Bandana Disney Mickey Fábrica Petti ,Acessório,Boleto Bancário,1,7.8,2023,11
2021-04-22,113443,Bola Pet Vinil Big Blue,Brinquedo,Cartão Crédito,1,29.26,2021,4
2023-04-28,223346,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Cartão Débito,1,2571.4,2023,4
2020-07-21,79913,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Dinheiro,1,43.68,2020,7
2020-06-13,65178,Biscoito  True Champion 300g,Alimentação,Boleto Bancário,1,49.28,2020,6
2023-01-25,219155,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Dinheiro,1,3057.6,2023,1
2022-10-20,157785,Biscoito  True Champion 300g,Alimentação,Cartão Crédito,1,,2022,10
2021-03-20,105488,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Pix,1,21.28,2021,3
2023-09-26,203430,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Pix,1,1084.2,2023,9
2022-09-01,193881,Mordedor de Corda Bola,Brinquedo,Cartão Crédito,1,,2022,9
2022-08-04,165908,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Cartão Crédito,1,,2022,8
2024-01-15,266999,Mordedor de Corda Bola,Brinquedo,Pix,1,,2024,1
2023-05-29,210766,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Pix,1,15.6,2023,5
2024-01-16,227982,Penas Gatito,Brinquedo,Boleto Bancário,1,,2024,1
2023-10-25,206174,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Cartão Débito,1,5722.6,2023,10
2021-01-22,100674,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Cartão Crédito,1,79.8,2021,1
2023-09-16,224045,Bola Pet Vinil Big Blue,Brinquedo,Boleto Bancário,1,78.0,2023,9
2021-03-10,146640,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Boleto Bancário,1,151.62,2021,3
2023-08-15,220631,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Cartão Débito,1,127.4,2023,8
2021-02-06,132464,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Cartão Débito,1,37.24,2021,2
2020-02-28,67871,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Boleto Bancário,1,32.48,2020,2
2021-05-20,124021,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Dinheiro,1,239.4,2021,5
2022-11-25,161677,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Dinheiro,1,,2022,11
2023-03-07,218733,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Dinheiro,1,1150.5,2023,3
2021-11-10,118407,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Dinheiro,1,768.74,2021,11
2024-01-17,232462,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Boleto Bancário,1,,2024,1
2020-05-04,51450,Cama média almofadada Pity,Acessório,Cartão Débito,1,53.76,2020,5
2024-01-13,266905,Biscoito  True Champion 300g,Alimentação,Pix,1,,2024,1
2024-02-25,252375,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Boleto Bancário,1,,2024,2
2023-12-18,209148,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Boleto Bancário,1,59.8,2023,12
2023-02-20,204395,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Boleto Bancário,1,54.6,2023,2
2024-02-07,268056,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Cartão Débito,1,,2024,2
2021-05-12,127762,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Boleto Bancário,1,110.39,2021,5
2021-03-03,107820,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Cartão Crédito,1,402.99,2021,3
2023-02-21,219416,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Dinheiro,1,569.4,2023,2
2021-01-31,121451,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Dinheiro,1,57.19,2021,1
2024-01-01,245571,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Cartão Crédito,1,,2024,1
2022-11-25,196749,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Cartão Crédito,1,,2022,11
2022-07-27,173601,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Boleto Bancário,1,,2022,7
2022-06-12,200378,Bandana Disney Mickey Fábrica Petti ,Acessório,Cartão Débito,1,,2022,6
2022-06-21,186645,Cama média almofadada Pity,Acessório,Pix,1,,2022,6
2022-06-27,156383,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Dinheiro,1,,2022,6
2020-07-18,67531,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Pix,1,106.4,2020,7
2022-06-16,171802,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Boleto Bancário,1,,2022,6
2024-01-15,242566,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Boleto Bancário,1,,2024,1
2023-10-08,217739,Bola Pet Vinil Big Blue,Brinquedo,Boleto Bancário,1,98.8,2023,10
2021-02-12,137423,Biscoito  True Champion 300g,Alimentação,Boleto Bancário,1,106.4,2021,2
2023-08-22,208944,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Cartão Débito,1,78.0,2023,8
2022-03-23,165108,Roupa para Gato Petti,Acessório,Dinheiro,1,,2022,3
2021-06-17,111366,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Cartão Crédito,1,1034.74,2021,6
2022-08-16,168216,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Dinheiro,1,,2022,8
2022-08-31,174505,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Dinheiro,1,,2022,8
2024-01-10,254533,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Dinheiro,1,,2024,1
2020-02-20,93929,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Dinheiro,1,6679.68,2020,2
2023-08-08,204435,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Dinheiro,1,44.2,2023,8
2023-10-25,219043,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Dinheiro,1,117.0,2023,10
2020-03-30,89236,Cama média almofadada Pity,Acessório,Pix,1,53.76,2020,3
2020-06-07,57898,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Boleto Bancário,1,38.08,2020,6
2020-01-21,84524,Roupa para Gato Petti,Acessório,Pix,1,48.16,2020,1
2021-08-09,102211,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Pix,1,1157.1,2021,8
2024-02-26,246095,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Boleto Bancário,1,,2024,2
2022-08-18,158133,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Dinheiro,1,,2022,8
2022-10-03,193971,Vitamina E Granulado BigForce,Medicamento,Boleto Bancário,1,,2022,10
2020-09-08,50963,Vitamina E Granulado BigForce,Medicamento,Pix,1,138.88,2020,9
2020-03-20,82465,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Boleto Bancário,1,20.16,2020,3
2021-09-19,111007,Biscoito  True Champion 300g,Alimentação,Dinheiro,1,101.08,2021,9
2024-01-20,256099,Biscoito  True Champion 300g,Alimentação,Boleto Bancário,1,,2024,1
2022-12-27,172065,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Pix,1,,2022,12
2023-11-07,203292,Meias esportivas para cães para ambientes internos e externos,Acessório,Pix,1,41.6,2023,11
2023-07-13,225521,Bandana Disney Mickey Fábrica Petti ,Acessório,Dinheiro,1,15.6,2023,7
2024-02-28,251922,Bola Pet Vinil Big Blue,Brinquedo,Pix,1,,2024,2
2023-09-12,219671,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Boleto Bancário,1,40.3,2023,9
2023-12-25,221568,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Dinheiro,1,23.4,2023,12
2024-02-14,273815,Roupa para Gato Petti,Acessório,Cartão Débito,1,,2024,2
2023-03-26,222865,Penas Gatito,Brinquedo,Cartão Débito,1,24.7,2023,3
2021-12-22,109218,Biscoito  True Champion 300g,Alimentação,Pix,1,2207.8,2021,12
2021-06-28,133712,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Crédito,1,135.66,2021,6
2022-08-05,179132,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Cartão Débito,1,,2022,8
2022-12-09,199053,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Cartão Débito,1,,2022,12
2021-01-25,126737,Roupa para Gato Petti,Acessório,Cartão Débito,1,53.2,2021,1
2022-02-15,182584,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Pix,1,,2022,2
2024-02-12,255568,Penas Gatito,Brinquedo,Dinheiro,1,,2024,2
2024-03-01,269182,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Cartão Débito,1,,2024,3
2021-03-07,132802,Vitamina E Granulado BigForce,Medicamento,Cartão Débito,1,219.45,2021,3
2023-07-31,207735,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Boleto Bancário,1,98.8,2023,7
2024-02-02,272961,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Dinheiro,1,,2024,2
2024-02-10,269790,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Cartão Débito,1,,2024,2
2021-12-15,117342,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Boleto Bancário,1,54.53,2021,12
2020-11-15,65442,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Pix,1,90.72,2020,11
2021-04-06,102179,Vitamina E Granulado BigForce,Medicamento,Cartão Crédito,1,154.28,2021,4
2022-09-20,173877,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Dinheiro,1,,2022,9
2022-08-23,188894,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Crédito,1,,2022,8
2023-03-07,209890,Meias esportivas para cães para ambientes internos e externos,Acessório,Cartão Débito,1,85.8,2023,3
2020-12-06,77057,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Cartão Crédito,1,16.8,2020,12
2021-01-14,111775,Roupa para Cão Billaboard,Acessório,Cartão Crédito,1,58.52,2021,1
2023-11-02,211629,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Cartão Débito,1,382.2,2023,11
2021-05-06,102917,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Cartão Crédito,1,86.45,2021,5
2024-01-27,266316,Bola Pet Vinil Big Blue,Brinquedo,Dinheiro,1,,2024,1
2023-02-10,207196,Meias esportivas para cães para ambientes internos e externos,Acessório,Dinheiro,1,42.9,2023,2
2023-01-01,216489,Meias esportivas para cães para ambientes internos e externos,Acessório,Dinheiro,1,42.9,2023,1
2024-02-23,267666,Vitamina E Granulado BigForce,Medicamento,Cartão Crédito,1,,2024,2
2023-12-16,224804,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Pix,1,1106.3,2023,12
2023-11-19,204682,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Pix,1,6084.0,2023,11
2023-02-13,225374,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Cartão Débito,1,88.4,2023,2
2023-04-20,212223,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Pix,1,249.6,2023,4
2024-01-17,236886,Bandana Disney Mickey Fábrica Petti ,Acessório,Boleto Bancário,1,,2024,1
2024-03-02,275216,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Débito,1,,2024,3
2023-04-25,224739,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Dinheiro,1,140.4,2023,4
2021-01-25,128647,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Pix,1,93.1,2021,1
2024-04-04,259266,Vitamina E Granulado BigForce,Medicamento,Cartão Crédito,1,,2024,4
2021-02-24,140621,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Pix,1,1177.05,2021,2
2020-01-16,71659,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Cartão Crédito,1,15.68,2020,1
2022-11-14,154757,Bandana Disney Mickey Fábrica Petti ,Acessório,Dinheiro,1,,2022,11
2024-01-15,270124,Cama média almofadada Pity,Acessório,Boleto Bancário,1,,2024,1
2023-03-20,221934,Biscoito  True Champion 300g,Alimentação,Cartão Débito,1,70.2,2023,3
2024-01-13,262763,Cama média almofadada Pity,Acessório,Cartão Débito,1,,2024,1
2024-01-21,258666,Vitamina E Granulado BigForce,Medicamento,Pix,1,,2024,1
2020-12-03,93533,Roupa para Cão Billaboard,Acessório,Pix,1,44.8,2020,12
2024-03-17,251066,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Débito,1,,2024,3
2023-06-04,202143,Bola Pet Vinil Big Blue,Brinquedo,Boleto Bancário,1,93.6,2023,6
2024-02-26,240275,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Débito,1,,2024,2
2024-03-25,272398,Meias esportivas para cães para ambientes internos e externos,Acessório,Cartão Crédito,1,,2024,3
2022-01-28,187952,Roupa para Cão Billaboard,Acessório,Boleto Bancário,1,,2022,1
2024-03-05,274869,Bola Pet Vinil Big Blue,Brinquedo,Pix,1,,2024,3
2023-10-22,222976,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Boleto Bancário,1,84.5,2023,10
2021-01-20,136990,Vitamina E Granulado BigForce,Medicamento,Cartão Crédito,1,175.56,2021,1
2022-05-12,164276,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Boleto Bancário,1,,2022,5
2021-01-31,118857,Cama média almofadada Pity,Acessório,Cartão Crédito,1,77.14,2021,1
2022-01-26,160950,Roupa para Cão Billaboard,Acessório,Pix,1,,2022,1
2023-05-13,202971,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Cartão Débito,1,27.3,2023,5
2022-04-03,167530,Roupa para Gato Petti,Acessório,Pix,1,,2022,4
2021-09-25,108579,Bandana Disney Mickey Fábrica Petti ,Acessório,Pix,1,15.96,2021,9
2020-12-16,54236,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Dinheiro,1,100.8,2020,12
2021-12-30,119794,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Débito,1,561.26,2021,12
2023-08-03,212373,Mordedor de Corda Bola,Brinquedo,Dinheiro,1,28.6,2023,8
2021-12-25,103577,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Boleto Bancário,1,96480.86,2021,12
2021-08-29,143591,Vitamina E Granulado BigForce,Medicamento,Dinheiro,1,279.3,2021,8
2024-03-09,257071,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Crédito,1,,2024,3
2022-01-26,179962,Bandana Disney Mickey Fábrica Petti ,Acessório,Cartão Débito,1,,2022,1
2023-09-07,212675,Mordedor de Corda Bola,Brinquedo,Boleto Bancário,1,16.9,2023,9
2021-09-27,115007,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Boleto Bancário,1,371.07,2021,9
2021-05-31,118199,Bandana Disney Mickey Fábrica Petti ,Acessório,Dinheiro,1,21.28,2021,5
2023-11-03,209816,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Crédito,1,265.2,2023,11
2024-03-11,269876,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Dinheiro,1,,2024,3
2020-02-21,65177,Bandana Disney Mickey Fábrica Petti ,Acessório,Boleto Bancário,1,436.8,2020,2
2024-01-09,234175,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Pix,1,,2024,1
2023-01-05,205725,Biscoito  True Champion 300g,Alimentação,Pix,1,98.8,2023,1
2024-03-25,268079,Bandana Disney Mickey Fábrica Petti ,Acessório,Boleto Bancário,1,,2024,3
2020-05-12,96905,Meias esportivas para cães para ambientes internos e externos,Acessório,Cartão Crédito,1,69.44,2020,5
2024-03-09,251200,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Dinheiro,1,,2024,3
2023-02-01,203435,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Boleto Bancário,1,48.1,2023,2
2023-01-05,219396,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Dinheiro,1,46.8,2023,1
2021-08-22,143279,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Dinheiro,1,7.98,2021,8
2023-09-09,223084,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Pix,1,132.6,2023,9
2024-03-15,274092,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Boleto Bancário,1,,2024,3
2022-03-25,200655,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Cartão Débito,1,,2022,3
